price,manufacturer_country,age,mileage,category,leather_interior,fuel_type,engine_volume,turbo,gear_box_type,drive_wheels,steering_side,doors,airbags
21169,USA,3,25304,Sedan,No,Petrol,1.4,Yes,Automatic,Front,Left,4-5,8
7495,USA,13,71486,Jeep,Yes,Diesel,2.0,No,Automatic,Front,Left,4-5,4
4861,Japan,10,95590,Hatchback,Yes,Hybrid,1.8,No,Automatic,Front,Left,4-5,12
13485,South Korea,6,72369,Sedan,Yes,Lpg,2.0,No,Automatic,Front,Left,4-5,4
20005,South Korea,9,147718,Sedan,Yes,Petrol,1.6,No,Automatic,Front,Left,4-5,4
11917,Japan,14,200000,Sedan,No,Hybrid,2.4,No,Variator,Front,Left,4-5,12
12570,USA,11,152293,Sedan,Yes,Petrol,1.8,No,Automatic,Front,Left,4-5,4
14009,Japan,6,137350,Hatchback,Yes,Petrol,1.5,No,Automatic,Front,Left,4-5,4
8311,Germany,5,109555,Jeep,Yes,Petrol,2.0,No,Automatic,Front,Left,4-5,0
23521,Japan,7,40000,Sedan,No,Petrol,1.8,No,Automatic,Front,Left,4-5,16
25716,USA,5,65000,Sedan,Yes,Petrol,2.0,Yes,Tiptronic,Front,Left,4-5,12
21730,South Korea,4,32510,Sedan,Yes,Lpg,1.6,No,Automatic,Front,Left,4-5,4
19369,South Korea,10,153651,Coupe,Yes,Petrol,2.0,No,Automatic,Front,Left,4-5,4
12544,Japan,21,125000,Jeep,No,Petrol,1.3,No,Manual,4X4,Left,2-3,4
25299,South Korea,9,160000,Jeep,Yes,Diesel,2.0,No,Automatic,Front,Left,4-5,4
7213,USA,3,28515,Sedan,Yes,Diesel,1.6,No,Automatic,Front,Left,4-5,12
6899,USA,9,94923,Hatchback,Yes,Petrol,1.6,No,Automatic,Front,Left,4-5,4
18817,Japan,10,160000,Sedan,Yes,Hybrid,1.8,No,Tiptronic,Front,Left,4-5,12
17249,Japan,11,256000,Sedan,No,Hybrid,1.8,No,Automatic,Front,Left,4-5,1
9879,Japan,8,137000,Hatchback,No,Hybrid,1.5,No,Automatic,Front,Right,4-5,6
17249,Japan,10,141000,Hatchback,No,Hybrid,1.8,No,Automatic,Front,Left,4-5,6
17249,South Korea,8,64800,Sedan,Yes,Petrol,1.8,No,Tiptronic,Front,Left,4-5,12
29166,USA,7,127000,Jeep,Yes,Petrol,2.0,Yes,Tiptronic,4X4,Left,4-5,8
11604,Germany,15,27000,Goods Wagon,No,Diesel,1.3,Yes,Manual,Front,Left,4-5,8
2274,Japan,7,149970,Hatchback,Yes,Hybrid,1.3,No,Automatic,Front,Left,4-5,0
19444,Germany,6,102400,Sedan,Yes,Petrol,1.8,Yes,Automatic,Front,Left,4-5,8
43592,Germany,4,39814,Jeep,Yes,Petrol,3.5,No,Automatic,Rear,Left,4-5,0
15367,Japan,12,174000,Hatchback,No,Hybrid,1.8,No,Variator,Front,Left,4-5,8
4861,Japan,8,125605,Jeep,Yes,Petrol,3.5,No,Automatic,4X4,Left,4-5,12
14113,Japan,8,150000,Universal,No,Hybrid,1.3,No,Automatic,Front,Right,4-5,4
13564,USA,9,228570,Jeep,Yes,Diesel,2.0,No,Automatic,Front,Left,4-5,4
17876,USA,9,128205,Hatchback,No,Hybrid,2.0,No,Automatic,Front,Left,4-5,10
15000,Japan,13,138000,Sedan,No,Petrol,3.0,No,Tiptronic,4X4,Left,4-5,8
12544,Germany,17,205500,Sedan,Yes,Petrol,3.2,No,Tiptronic,Rear,Right,4-5,8
14583,Germany,9,229966,Jeep,Yes,Diesel,3.0,No,Automatic,4X4,Left,4-5,0
36827,South Korea,4,137000,Universal,Yes,Diesel,2.5,No,Automatic,Front,Left,4-5,4
14113,Japan,18,155000,Minivan,No,Lpg,3.5,No,Tiptronic,4X4,Right,4-5,4
40340,,5,59272,Jeep,Yes,Diesel,1.6,No,Automatic,Front,Left,4-5,4
10976,Japan,9,216000,Hatchback,No,Petrol,1.5,No,Tiptronic,Front,Left,4-5,12
25089,Germany,9,86000,Sedan,Yes,Petrol,3.0,No,Tiptronic,4X4,Left,4-5,12
18688,South Korea,10,143166,Jeep,Yes,Diesel,2.0,No,Automatic,Front,Left,4-5,4
28830,South Korea,6,68243,Sedan,Yes,Petrol,1.6,No,Automatic,Front,Left,4-5,4
23834,USA,9,141000,Microbus,No,Diesel,2.2,Yes,Manual,Front,Left,4-5,2
16621,Germany,10,119379,Sedan,Yes,Diesel,3.5,No,Automatic,4X4,Left,4-5,12
16000,USA,7,272000,Hatchback,No,Hybrid,2.0,No,Automatic,Front,Left,4-5,4
11917,South Korea,8,31691,Sedan,Yes,Petrol,1.6,No,Automatic,Front,Left,4-5,4
13485,Germany,10,120000,Sedan,Yes,Petrol,3.0,No,Tiptronic,4X4,Left,4-5,12
15367,USA,7,290000,Sedan,Yes,Lpg,3.7,No,Automatic,4X4,Left,4-5,8
15994,South Korea,10,73600,Hatchback,No,Petrol,1.6,No,Manual,Front,Left,2-3,6
11917,USA,9,79749,Jeep,Yes,Diesel,2.0,No,Automatic,Front,Left,4-5,4
1568,USA,7,251514,Jeep,Yes,Petrol,2.4,No,Automatic,Front,Left,4-5,12
21953,South Korea,8,20000,Sedan,No,Hybrid,2.4,Yes,Tiptronic,Front,Right,4-5,4
13808,South Korea,5,38206,Sedan,Yes,Lpg,2.0,No,Automatic,Front,Left,4-5,4
16151,Japan,9,110990,Hatchback,No,Hybrid,1.8,No,Automatic,Front,Left,4-5,8
22947,South Korea,11,171344,Jeep,Yes,Diesel,2.0,No,Automatic,Front,Left,4-5,4
40769,Germany,9,58450,Sedan,Yes,Petrol,3.0,No,Tiptronic,Rear,Left,4-5,12
7840,Japan,8,65989,Hatchback,Yes,Hybrid,1.8,No,Automatic,Front,Left,4-5,0
25089,Japan,7,125000,Sedan,Yes,Petrol,2.5,No,Tiptronic,Front,Left,4-5,12
5488,Japan,7,109798,Sedan,Yes,Hybrid,2.5,No,Automatic,Front,Left,4-5,12
9722,Japan,9,130000,Hatchback,No,Petrol,1.3,No,Automatic,4X4,Right,4-5,4
13956,Japan,6,143619,Jeep,Yes,Hybrid,3.5,No,Automatic,4X4,Left,4-5,12
24415,,9,135490,Jeep,Yes,Diesel,2.0,No,Automatic,Front,Left,4-5,4
10036,Germany,21,320000,Sedan,Yes,Petrol,2.5,No,Tiptronic,Rear,Left,4-5,4
1725,South Korea,7,107155,Sedan,Yes,Petrol,1.8,No,Automatic,Front,Left,4-5,12
10976,Japan,7,100000,Sedan,No,Hybrid,1.5,No,Variator,Front,Right,4-5,8
4547,Germany,13,213998,Jeep,Yes,Diesel,3.0,No,Automatic,4X4,Left,4-5,12
21285,Japan,8,52500,Hatchback,Yes,Petrol,1.5,No,Automatic,Front,Left,4-5,4
29793,Germany,7,219030,Sedan,Yes,Diesel,3.5,No,Automatic,4X4,Left,4-5,12
19130,Germany,11,168000,Sedan,Yes,Petrol,2.0,No,Automatic,4X4,Left,4-5,12
1900,USA,20,11111,Minivan,No,Petrol,2.2,No,Automatic,Front,Left,4-5,6
35570,South Korea,4,97880,Jeep,Yes,Diesel,1.7,No,Automatic,Front,Left,4-5,4
8781,Japan,9,175000,Hatchback,No,Hybrid,1.5,No,Automatic,Front,Left,4-5,10
12544,Japan,11,263157,Sedan,No,Petrol,2.4,No,Tiptronic,Front,Left,4-5,0
24148,South Korea,7,128000,Jeep,Yes,Petrol,2.4,No,Tiptronic,4X4,Left,4-5,8
22580,Japan,7,160000,Sedan,Yes,Hybrid,1.8,No,Automatic,Front,Left,4-5,10
12858,Japan,13,210452,Sedan,No,Hybrid,1.5,No,Variator,Front,Left,4-5,8
8154,Japan,10,185000,Sedan,No,Petrol,1.3,No,Automatic,Front,Right,4-5,2
4861,USA,7,137328,Sedan,Yes,Hybrid,2.0,No,Automatic,Front,Left,4-5,0
36065,Germany,10,129600,Jeep,Yes,Petrol,3.0,Yes,Tiptronic,4X4,Left,4-5,12
17876,Japan,2,19968,Jeep,Yes,Petrol,2.0,No,Automatic,Front,Left,4-5,12
18189,Germany,7,250491,Sedan,Yes,Diesel,2.0,No,Automatic,Rear,Left,4-5,12
24775,USA,8,46000,Sedan,Yes,Petrol,1.6,Yes,Tiptronic,Front,Left,4-5,8
15257,South Korea,10,163374,Sedan,Yes,Petrol,2.0,No,Automatic,Front,Left,4-5,4
16900,Japan,12,120000,Universal,No,Petrol,2.4,No,Automatic,4X4,Left,4-5,6
14740,,10,233700,Hatchback,No,Petrol,1.0,No,Manual,Front,Left,4-5,6
10976,Japan,17,121856,Jeep,Yes,Petrol,2.0,No,Automatic,4X4,Right,4-5,6
22825,USA,9,137433,Jeep,Yes,Diesel,2.0,No,Automatic,Front,Left,4-5,4
12544,South Korea,8,137000,Sedan,No,Petrol,1.6,No,Automatic,Front,Left,4-5,4
16935,Japan,6,94949,Hatchback,Yes,Hybrid,1.8,No,Automatic,Front,Left,4-5,0
20385,USA,8,111111,Coupe,Yes,Petrol,3.7,No,Manual,Rear,Left,2-3,12
44134,,5,48910,Jeep,Yes,Diesel,1.6,No,Automatic,Front,Left,4-5,4
7213,Germany,20,183000,Coupe,No,Petrol,2.0,No,Tiptronic,Rear,Right,2-3,4
9565,Japan,4,58282,Sedan,Yes,Petrol,1.5,No,Automatic,Front,Left,4-5,12
12544,Germany,11,110000,Sedan,Yes,Petrol,2.5,No,Tiptronic,Front,Left,4-5,6
6272,Germany,17,171000,Universal,No,Petrol,1.6,No,Manual,Front,Left,4-5,0
18817,Germany,16,170000,Sedan,Yes,Petrol,3.0,Yes,Tiptronic,Rear,Left,4-5,8
10663,Japan,10,127000,Sedan,Yes,Hybrid,1.3,No,Variator,Front,Right,4-5,2
44247,South Korea,6,153958,Jeep,Yes,Diesel,2.0,No,Automatic,Front,Left,4-5,4
9408,Germany,17,346080,Coupe,Yes,Petrol,2.5,No,Tiptronic,Rear,Left,2-3,6
19444,Germany,5,36000,Sedan,No,Petrol,1.4,Yes,Tiptronic,Front,Left,4-5,6
11917,Japan,13,200000,Sedan,No,Hybrid,1.8,No,Automatic,Front,Left,4-5,0
9408,Japan,14,113000,Hatchback,No,Hybrid,1.5,No,Automatic,Front,Left,4-5,8
23834,Japan,5,102500,Hatchback,No,Petrol,1.8,No,Automatic,Front,Left,4-5,10
22894,Japan,8,101000,Sedan,No,Petrol,2.5,No,Tiptronic,Front,Left,4-5,10
10976,Germany,17,89000,Coupe,No,Petrol,2.4,No,Tiptronic,Rear,Right,2-3,10
5604,South Korea,12,44521,Sedan,Yes,Petrol,1.9,No,Automatic,Front,Left,4-5,4
17876,USA,8,160000,Sedan,Yes,Petrol,1.6,No,Tiptronic,Front,Left,4-5,4
18189,South Korea,9,136000,Sedan,Yes,Petrol,1.8,No,Tiptronic,Front,Left,4-5,8
10976,Japan,7,121000,Hatchback,No,Hybrid,1.5,No,Variator,Front,Right,4-5,0
27911,UK,8,56000,Coupe,Yes,Petrol,1.6,Yes,Manual,Front,Left,2-3,10
6429,Germany,18,171339,Goods Wagon,No,Diesel,1.7,No,Manual,Front,Left,2-3,2
40769,Japan,5,99200,Jeep,No,Petrol,2.5,No,Tiptronic,4X4,Left,4-5,10
7840,Germany,18,260000,Sedan,Yes,Cng,2.5,No,Tiptronic,Rear,Left,4-5,8
25089,USA,9,112000,Coupe,No,Petrol,3.6,No,Tiptronic,Rear,Left,2-3,6
22894,Germany,11,157000,Coupe,Yes,Petrol,3.0,No,Tiptronic,4X4,Left,2-3,8
7840,Germany,21,136000,Sedan,No,Petrol,2.0,No,Tiptronic,Rear,Right,4-5,6
12231,South Korea,6,348486,Sedan,Yes,Lpg,2.0,No,Automatic,Front,Left,4-5,4
11917,Japan,19,201000,Jeep,Yes,Petrol,3.0,Yes,Automatic,4X4,Left,4-5,8
17035,South Korea,10,200867,Sedan,Yes,Petrol,2.0,No,Automatic,Front,Left,4-5,4
3100,Germany,19,11111,Sedan,Yes,Petrol,3.0,No,Automatic,4X4,Left,4-5,6
27654,South Korea,6,87534,Sedan,Yes,Petrol,1.6,No,Automatic,Front,Left,4-5,4
17719,South Korea,8,91000,Sedan,Yes,Petrol,2.0,Yes,Automatic,Front,Left,4-5,8
14081,South Korea,11,124850,Minivan,Yes,Diesel,2.5,No,Automatic,Front,Left,4-5,4
2666,South Korea,6,234618,Sedan,Yes,Petrol,2.4,No,Automatic,Front,Left,4-5,12
23994,USA,5,125774,Jeep,Yes,Diesel,1.6,No,Automatic,Front,Left,4-5,4
13172,Germany,18,190000,Sedan,No,Petrol,2.2,No,Tiptronic,Rear,Left,4-5,5
14740,Japan,10,161000,Hatchback,No,Hybrid,1.8,No,Variator,Front,Left,4-5,11
18817,Japan,5,80000,Sedan,Yes,Hybrid,1.8,No,Tiptronic,Front,Left,4-5,12
11563,South Korea,11,130814,Sedan,Yes,Petrol,1.6,No,Automatic,Front,Left,4-5,4
45376,South Korea,5,109446,Jeep,Yes,Diesel,2.0,No,Automatic,Front,Left,4-5,4
15681,Japan,19,140000,Jeep,No,Petrol,2.0,No,Manual,4X4,Left,4-5,8
33707,South Korea,4,143544,Jeep,Yes,Diesel,1.7,No,Automatic,Front,Left,4-5,4
6800,Germany,21,157000,Sedan,No,Cng,2.5,No,Manual,Rear,Left,4-5,4
17876,South Korea,8,84800,Sedan,No,Petrol,1.6,No,Tiptronic,Front,Left,4-5,8
18189,Germany,15,220000,Sedan,Yes,Petrol,3.5,No,Tiptronic,Rear,Left,4-5,12
28225,Japan,13,119000,Jeep,Yes,Hybrid,3.3,No,Automatic,4X4,Left,4-5,10
2509,Japan,14,112000,Minivan,No,Diesel,2.2,Yes,Manual,Front,Left,4-5,4
44247,South Korea,5,51831,Universal,Yes,Diesel,2.5,No,Automatic,Front,Left,4-5,4
6586,Germany,22,318406,Sedan,Yes,Petrol,2.0,No,Manual,Rear,Left,4-5,6
15681,Germany,13,190000,Sedan,Yes,Petrol,3.0,No,Tiptronic,Rear,Left,4-5,6
3763,Japan,4,174827,Sedan,Yes,Petrol,3.5,No,Automatic,4X4,Left,4-5,12
6586,Germany,7,123640,Sedan,Yes,Petrol,2.0,No,Automatic,4X4,Left,4-5,12
47042,Germany,4,75186,Jeep,Yes,Petrol,2.0,No,Automatic,4X4,Left,4-5,0
5865,South Korea,12,39031,Sedan,Yes,Diesel,2.0,No,Automatic,Front,Left,4-5,4
20883,,10,102000,Jeep,Yes,Diesel,2.0,No,Automatic,Front,Left,4-5,4
10976,Japan,13,20000,Minivan,No,Lpg,2.4,No,Variator,Front,Right,4-5,6
23521,Japan,11,175000,Pickup,No,Diesel,2.4,No,Manual,4X4,Left,4-5,2
25402,,7,67861,Jeep,Yes,Diesel,2.0,No,Automatic,Front,Left,4-5,4
9095,Japan,10,14590,Hatchback,No,Hybrid,1.3,No,Automatic,Front,Right,4-5,0
2666,South Korea,8,89962,Coupe,Yes,Petrol,1.8,No,Automatic,Front,Left,2-3,12
5018,Japan,8,190549,Sedan,Yes,Hybrid,2.5,No,Automatic,Front,Left,4-5,12
12231,South Korea,13,270000,Jeep,No,Petrol,2.0,No,Manual,4X4,Left,4-5,4
11604,Japan,10,150000,Hatchback,No,Hybrid,1.3,No,Variator,Front,Left,4-5,8
20005,South Korea,9,36239,Sedan,Yes,Petrol,1.6,No,Automatic,Front,Left,4-5,4
13799,USA,7,134400,Hatchback,No,Petrol,1.6,No,Automatic,Front,Left,4-5,0
13068,,11,127500,Jeep,Yes,Diesel,2.0,No,Automatic,Front,Left,4-5,4
1019,South Korea,6,245653,Jeep,Yes,Petrol,2.4,No,Automatic,Front,Left,4-5,12
7300,Japan,17,160000,Sedan,No,Petrol,2.3,No,Automatic,Front,Right,4-5,6
6899,South Korea,12,50549,Sedan,Yes,Petrol,1.6,No,Automatic,Front,Left,4-5,4
3293,USA,14,134863,Sedan,Yes,Petrol,0.8,No,Automatic,Front,Left,4-5,4
17249,South Korea,10,72000,Sedan,Yes,Lpg,2.0,No,Tiptronic,Front,Left,4-5,0
10192,South Korea,11,46527,Sedan,Yes,Petrol,1.8,No,Automatic,Front,Left,4-5,4
39201,Japan,7,166560,Sedan,Yes,Hybrid,3.5,No,Automatic,4X4,Left,4-5,12
36235,Japan,8,87000,Sedan,Yes,Petrol,1.8,No,Automatic,Front,Left,4-5,4
22843,,9,125926,Jeep,Yes,Diesel,2.0,No,Automatic,Front,Left,4-5,4
21699,USA,9,65006,Sedan,Yes,Petrol,2.0,No,Automatic,Front,Left,4-5,4
25299,South Korea,10,134312,Jeep,Yes,Diesel,2.0,No,Automatic,Front,Left,4-5,4
2300,Japan,15,11111,Hatchback,No,Petrol,1.6,No,Automatic,Front,Right,4-5,6
40142,Germany,7,74000,Sedan,Yes,Petrol,2.0,Yes,Tiptronic,Rear,Left,4-5,12
19124,Japan,8,94500,Hatchback,Yes,Hybrid,1.5,No,Automatic,Front,Left,4-5,4
11604,France,14,240000,Minivan,No,Diesel,1.5,Yes,Manual,Front,Left,4-5,6
11917,USA,11,61232,Jeep,Yes,Diesel,2.0,No,Automatic,Front,Left,4-5,4
17249,Germany,16,284000,Sedan,No,Diesel,2.0,Yes,Manual,Rear,Left,4-5,9
23521,USA,8,200925,Hatchback,Yes,Hybrid,2.0,No,Variator,Front,Left,4-5,12
11604,USA,5,31970,Sedan,Yes,Petrol,1.0,No,Automatic,Front,Left,4-5,4
18503,South Korea,8,117000,Sedan,No,Petrol,1.8,No,Tiptronic,Front,Left,4-5,8
14113,Japan,9,111111,Hatchback,No,Hybrid,1.5,No,Automatic,Front,Right,4-5,4
5959,Japan,17,177000,Hatchback,No,Petrol,1.4,No,Automatic,Front,Right,4-5,4
1019,Germany,6,37786,Jeep,Yes,Petrol,2.0,No,Automatic,4X4,Left,4-5,0
32035,,8,152847,Jeep,Yes,Diesel,2.0,No,Automatic,Front,Left,4-5,4
14376,South Korea,10,78305,Jeep,Yes,Diesel,2.2,No,Automatic,Front,Left,4-5,4
25089,Japan,11,64000,Sedan,Yes,Hybrid,2.4,No,Automatic,Front,Left,4-5,10
6899,Japan,18,155000,Sedan,No,Petrol,1.3,No,Automatic,Front,Right,4-5,6
5488,South Korea,2,29496,Sedan,Yes,Petrol,2.0,No,Automatic,Front,Left,4-5,12
7997,Germany,18,137000,Sedan,Yes,Petrol,2.0,No,Manual,Front,Left,4-5,8
38888,Japan,4,50000,Jeep,No,Petrol,2.5,No,Automatic,4X4,Left,4-5,10
1882,USA,11,243477,Jeep,Yes,Petrol,3.5,No,Automatic,Front,Left,4-5,12
23207,South Korea,6,67840,Sedan,Yes,Petrol,2.4,No,Tiptronic,Front,Left,4-5,8
17092,South Korea,5,71886,Sedan,No,Petrol,2.0,No,Automatic,Front,Left,4-5,8
7150,Japan,9,129000,Hatchback,No,Petrol,1.3,No,Automatic,Front,Right,4-5,4
34497,Japan,4,24000,Jeep,No,Petrol,2.0,No,Automatic,Front,Left,4-5,8
9408,Japan,11,97524,Sedan,No,Petrol,1.2,No,Automatic,Front,Right,4-5,2
24148,Japan,5,10200,Hatchback,No,Petrol,1.8,No,Automatic,Front,Left,4-5,10
20385,USA,7,62000,Universal,Yes,Hybrid,2.0,No,Automatic,Front,Left,4-5,8
14426,South Korea,10,195200,Sedan,No,Petrol,1.8,No,Tiptronic,Front,Left,4-5,12
6144,USA,14,68075,Jeep,Yes,Diesel,2.0,No,Automatic,Front,Left,4-5,4
15994,Germany,10,170429,Coupe,Yes,Diesel,3.5,No,Automatic,Rear,Left,2-3,12
11133,South Korea,7,88000,Sedan,Yes,Hybrid,2.4,No,Automatic,Front,Left,4-5,10
18189,Japan,15,198000,Jeep,No,Diesel,2.2,Yes,Manual,4X4,Left,4-5,4
1333,USA,3,107664,Sedan,Yes,Petrol,2.0,No,Automatic,Front,Left,4-5,12
1960,Japan,8,87952,Sedan,Yes,Hybrid,2.5,No,Automatic,Front,Left,4-5,12
26030,USA,4,52062,Hatchback,Yes,Hybrid,1.5,No,Automatic,Front,Left,4-5,0
8781,Japan,19,117000,Hatchback,No,Petrol,1.5,No,Automatic,4X4,Right,4-5,4
8624,USA,9,62649,Sedan,Yes,Diesel,2.0,No,Automatic,Front,Left,4-5,4
21953,South Korea,5,77600,Sedan,Yes,Petrol,1.8,No,Tiptronic,Front,Left,4-5,12
15681,USA,6,90000,Sedan,Yes,Petrol,2.0,No,Tiptronic,Front,Left,4-5,9
21181,South Korea,11,168126,Jeep,Yes,Diesel,2.0,No,Automatic,Front,Left,4-5,4
27284,USA,7,65000,Hatchback,No,Plug-In Hybrid,1.4,No,Automatic,Front,Left,4-5,10
39458,,5,70259,Jeep,Yes,Diesel,1.6,No,Automatic,Front,Left,4-5,4
18189,South Korea,8,131200,Sedan,No,Petrol,1.6,No,Tiptronic,Front,Left,4-5,8
31581,South Korea,7,96893,Minivan,Yes,Diesel,2.5,No,Automatic,Front,Left,4-5,4
20385,Japan,8,134720,Hatchback,No,Hybrid,1.8,No,Variator,Front,Left,4-5,6
12287,South Korea,14,39079,Sedan,Yes,Petrol,1.6,No,Automatic,Front,Left,4-5,4
20266,,11,217000,Jeep,Yes,Diesel,2.7,No,Automatic,Front,Left,4-5,4
2822,Japan,2,39254,Sedan,Yes,Petrol,1.8,No,Automatic,Front,Left,4-5,12
16283,South Korea,5,55225,Sedan,Yes,Lpg,2.0,No,Automatic,Front,Left,4-5,4
27654,South Korea,11,84154,Jeep,Yes,Diesel,2.0,No,Automatic,Front,Left,4-5,4
2509,South Korea,8,279182,Hatchback,Yes,Petrol,1.8,No,Automatic,Front,Left,4-5,12
13172,Italy,8,70000,Cabriolet,Yes,Petrol,1.4,No,Automatic,Front,Left,2-3,6
16123,South Korea,11,123187,Coupe,Yes,Petrol,2.0,No,Automatic,Front,Left,4-5,4
9408,Japan,21,214000,Jeep,No,Lpg,3.0,No,Automatic,Rear,Left,4-5,4
11917,South Korea,9,78807,Hatchback,Yes,Diesel,1.6,No,Automatic,Front,Left,4-5,4
9565,Germany,7,191373,Hatchback,Yes,Petrol,3.0,No,Automatic,4X4,Left,4-5,0
17876,USA,7,163000,Sedan,Yes,Plug-In Hybrid,2.0,No,Tiptronic,Front,Left,4-5,12
1411,Germany,12,266061,Sedan,Yes,Diesel,3.5,No,Automatic,4X4,Left,4-5,12
13485,USA,8,123000,Sedan,Yes,Petrol,1.4,Yes,Automatic,Rear,Left,4-5,8
19864,South Korea,6,52313,Sedan,Yes,Diesel,1.6,No,Automatic,Front,Left,4-5,4
15053,Germany,16,250000,Jeep,Yes,Petrol,3.0,No,Tiptronic,4X4,Right,4-5,4
15000,Germany,12,300000,Sedan,Yes,Diesel,2.0,Yes,Manual,Front,Left,4-5,12
7527,Japan,19,180000,Minivan,No,Cng,2.4,No,Automatic,Front,Right,4-5,4
7683,Japan,16,21000,Sedan,Yes,Petrol,1.5,No,Variator,Front,Right,4-5,3
19444,UK,10,218000,Sedan,Yes,Petrol,1.6,No,Tiptronic,Front,Left,4-5,6
15681,Japan,8,132800,Sedan,No,Petrol,1.8,No,Automatic,Front,Left,4-5,10
13642,South Korea,12,75631,Minivan,Yes,Diesel,2.5,No,Automatic,Front,Left,4-5,4
17249,South Korea,6,84291,Sedan,No,Petrol,1.8,No,Automatic,Front,Left,4-5,0
11604,USA,9,68000,Sedan,No,Petrol,2.0,No,Automatic,Front,Left,4-5,8
10663,South Korea,12,85241,Minivan,Yes,Diesel,2.5,No,Automatic,Front,Left,4-5,4
20278,USA,8,156666,Sedan,Yes,Petrol,2.0,No,Automatic,Front,Left,4-5,4
15367,Japan,11,150000,Jeep,No,Petrol,2.5,No,Variator,Front,Left,4-5,8
25083,South Korea,5,133200,Sedan,Yes,Diesel,1.6,No,Automatic,Front,Left,4-5,4
5500,Japan,17,200000,Hatchback,No,Petrol,1.2,No,Automatic,Front,Left,4-5,2
38574,Germany,10,145000,Minivan,Yes,Diesel,2.2,Yes,Tiptronic,Rear,Left,4-5,8
15524,South Korea,8,52303,Jeep,Yes,Diesel,2.0,No,Automatic,Front,Left,4-5,4
34607,South Korea,7,27000,Minivan,Yes,Diesel,2.5,No,Automatic,Front,Left,4-5,4
18817,South Korea,10,60000,Sedan,Yes,Hybrid,1.6,No,Variator,Front,Left,4-5,8
14113,Japan,11,169000,Hatchback,No,Hybrid,1.8,No,Automatic,Front,Left,4-5,12
10506,Japan,7,87000,Sedan,No,Hybrid,1.5,No,Automatic,Front,Right,4-5,2
18189,Germany,9,142152,Sedan,Yes,Petrol,2.0,No,Automatic,Rear,Left,4-5,12
44558,South Korea,5,120337,Jeep,Yes,Diesel,2.0,No,Automatic,Front,Left,4-5,4
21326,South Korea,5,80000,Sedan,No,Petrol,1.6,No,Tiptronic,Front,Left,4-5,6
30596,South Korea,5,71672,Sedan,Yes,Petrol,1.6,No,Automatic,Front,Left,4-5,4
28241,South Korea,8,50015,Sedan,Yes,Petrol,1.6,No,Automatic,Front,Left,4-5,4
14426,South Korea,7,91456,Sedan,Yes,Lpg,3.0,No,Automatic,Front,Left,4-5,4
6899,Japan,9,14000,Hatchback,No,Petrol,0.7,No,Automatic,Front,Right,4-5,0
8311,Japan,11,106312,Jeep,Yes,Petrol,2.4,No,Automatic,4X4,Left,4-5,12
13485,Germany,20,240000,Jeep,Yes,Petrol,3.0,Yes,Tiptronic,4X4,Left,4-5,6
38445,South Korea,5,94558,Jeep,Yes,Diesel,2.0,No,Automatic,Front,Left,4-5,4
9722,Japan,16,97000,Hatchback,No,Petrol,1.5,No,Automatic,Front,Right,4-5,0
9722,Japan,9,107000,Hatchback,No,Hybrid,1.5,No,Automatic,Front,Right,4-5,8
43905,Japan,5,67000,Jeep,No,Petrol,2.5,No,Tiptronic,4X4,Left,4-5,8
27356,South Korea,7,90000,Sedan,Yes,Diesel,1.6,No,Automatic,Front,Left,4-5,4
15173,USA,10,108901,Sedan,Yes,Petrol,1.8,No,Automatic,Front,Left,4-5,4
25089,Japan,7,203200,Sedan,Yes,Hybrid,2.5,No,Automatic,Front,Left,4-5,12
14426,Japan,8,110531,Jeep,Yes,Petrol,1.6,No,Automatic,4X4,Left,4-5,0
15681,USA,9,192000,Hatchback,No,Petrol,2.0,No,Tiptronic,Front,Left,4-5,8
11917,Germany,18,136950,Sedan,No,Petrol,2.0,No,Tiptronic,Rear,Left,4-5,6
25669,Japan,8,105000,Hatchback,Yes,Petrol,1.5,No,Automatic,Front,Left,4-5,4
9565,Japan,4,94339,Jeep,Yes,Petrol,1.8,No,Automatic,4X4,Left,4-5,12
14740,USA,8,78000,Sedan,No,Petrol,1.4,No,Tiptronic,Front,Left,4-5,6
16308,USA,8,180000,Sedan,Yes,Petrol,1.4,Yes,Manual,Front,Left,4-5,12
37580,South Korea,6,95200,Jeep,Yes,Diesel,2.0,No,Automatic,Front,Left,4-5,4
31361,Germany,14,165000,Sedan,Yes,Petrol,3.5,No,Automatic,Rear,Left,4-5,0
42369,South Korea,6,60304,Sedan,Yes,Petrol,2.0,No,Automatic,Front,Left,4-5,4
15681,South Korea,5,195432,Sedan,Yes,Lpg,2.0,No,Automatic,Front,Left,4-5,4
16308,Germany,8,94400,Sedan,No,Petrol,2.0,No,Tiptronic,Front,Left,4-5,8
3293,Japan,5,154862,Sedan,Yes,Petrol,2.5,No,Automatic,4X4,Left,4-5,12
30000,Japan,3,18794,Pickup,Yes,Petrol,2.5,No,Automatic,4X4,Left,>5,12
5331,Germany,21,197457,Sedan,No,Petrol,1.6,No,Manual,Front,Left,4-5,4
3293,USA,6,132502,Sedan,Yes,Petrol,3.6,No,Automatic,Rear,Left,4-5,12
31913,South Korea,8,80758,Jeep,Yes,Diesel,2.0,No,Automatic,Front,Left,4-5,4
2587,Japan,2,16666,Coupe,Yes,Petrol,1.5,No,Automatic,Front,Left,4-5,12
19757,Japan,10,268800,Sedan,Yes,Petrol,1.8,No,Automatic,Front,Left,4-5,8
